Periodo,Grupo,Producto,Super,Precio
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,El Clon,129.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,El Dorado,134.9
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Kinko,157.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Macro,134.93
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Micro Macro,145.73
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Red Expres,130.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Red Market,134.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Ta - Ta,133.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Tienda Inglesa,145.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Devoto,144.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Devoto Express,147.5
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Disco,144.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,El Clon,135.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,El Dorado,149.9
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Frog,150.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Kinko,159.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Macro,151.65
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Micro Macro,163.77
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Red Expres,139.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Red Market,144.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Ta - Ta,142.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Tienda Inglesa,160.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,El Dorado,113.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,Red Expres,109.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,Red Market,116.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Devoto,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Devoto Express,195.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Disco,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,El Clon,185.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,El Dorado,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,FarmaGlobal,249.14
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Farmashop,193.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Frog,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Kinko,195.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Macro,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Micro Macro,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Red Expres,197.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Red Market,191.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Ta - Ta,193.0
Sep25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Tienda Inglesa,193.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Devoto,194.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Devoto Express,198.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Disco,194.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,El Clon,189.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,El Dorado,194.9
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,FarmaGlobal,210.37
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Farmashop,196.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Macro,194.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Micro Macro,194.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Red Expres,199.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Red Market,194.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,San Roque,269.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Ta - Ta,198.0
Sep25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Tienda Inglesa,196.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Devoto,184.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Devoto Express,188.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Disco,184.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,El Clon,155.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,El Dorado,179.9
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Frog,207.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Macro,182.17
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Micro Macro,182.17
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Red Expres,160.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Red Market,165.9
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Ta - Ta,187.0
Sep25,Alimentos y bebidas,Yerba mate común Del Cebador Paquete1 kg.,Tienda Inglesa,193.0
Sep25,Alimentos y bebidas,Yogur Calcar Sachet 1 lt.,El Dorado,83.0
Sep25,Alimentos y bebidas,Yogur Calcar Sachet 1 lt.,Frog,96.0
Sep25,Alimentos y bebidas,Yogur Calcar Sachet 1 lt.,Red Expres,95.0
Sep25,Alimentos y bebidas,Yogur Calcar Sachet 1 lt.,Red Market,79.45
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Devoto,103.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Devoto Express,106.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Disco,103.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",El Clon,91.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",El Dorado,89.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Macro,94.46
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Micro Macro,102.02
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Red Expres,95.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Red Market,98.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Ta - Ta,101.0
Sep25,Alimentos y bebidas,"Yogur Conaprole BIO TOP Sachet1,200 lt.",Tienda Inglesa,83.2
Sep25,Alimentos y bebidas,Yogur Parmalat Bio Yogur Sachet 1 lt.,El Dorado,89.9
Sep25,Alimentos y bebidas,Yogur Parmalat Bio Yogur Sachet 1 lt.,Red Expres,98.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Devoto,603.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Devoto Express,633.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Disco,603.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",El Dorado,599.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Farmashop,565.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Macro,550.2
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Micro Macro,594.21
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Red Expres,475.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Red Market,454.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",San Roque,557.0
Sep25,Cuidado personal,"Afeitadora Gillette Mach3 Dispenser X2, 2us.",Tienda Inglesa,645.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Devoto,92.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Devoto Express,92.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Disco,92.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",El Clon,99.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",El Dorado,99.9
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",FarmaGlobal,100.11
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Farmashop,130.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Frog,109.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Macro,84.79
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Red Expres,99.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Red Market,105.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Ta - Ta,191.0
Sep25,Cuidado personal,"Afeitadora Xtreme3 Piel Delicada X1, 1 unidad",Tienda Inglesa,99.0
Sep25,Cuidado personal,Alcohol en gel Bioset 250 ml.,El Dorado,142.0
Sep25,Cuidado personal,Alcohol en gel Bioset 250 ml.,FarmaGlobal,108.79
Sep25,Cuidado personal,Alcohol en gel Bioset 250 ml.,Red Expres,159.0
Sep25,Cuidado personal,Alcohol en gel Bioset 250 ml.,Tienda Inglesa,129.0
Sep25,Cuidado personal,Alcohol rectificado Droguería Paysandú 250 ml.,Tienda Inglesa,80.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Devoto,103.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Devoto Express,107.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Disco,103.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,El Clon,125.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,El Dorado,107.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,FarmaGlobal,167.98
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Farmashop,185.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Macro,103.85
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Micro Macro,112.15
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Pigalle,179.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Red Expres,104.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Red Market,150.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,San Roque,202.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Ta - Ta,105.0
Sep25,Cuidado personal,Algodón Zig Zag Cisne 100 gr.,Tienda Inglesa,110.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Devoto,676.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Devoto Express,676.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Disco,676.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",FarmaGlobal,756.99
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Farmashop,681.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Macro,735.67
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Micro Macro,794.53
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Pigalle,655.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Red Expres,656.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Red Market,599.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",San Roque,745.0
Sep25,Cuidado personal,"Bebe & Co Colonia + Talco, 120 ml.",Tienda Inglesa,690.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Devoto,447.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Devoto Express,474.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Disco,447.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",El Clon,425.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",El Dorado,448.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",FarmaGlobal,471.23
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Farmashop,457.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Macro,381.99
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Micro Macro,397.27
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Pigalle,445.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Red Expres,445.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Red Market,392.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",San Roque,389.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Ta - Ta,471.0
Sep25,Cuidado personal,"Champú Dove, 400 ml.",Tienda Inglesa,423.29
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Devoto,249.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Devoto Express,261.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Disco,249.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,El Dorado,325.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,FarmaGlobal,412.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Farmashop,365.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Macro,257.73
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Pigalle,365.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Red Expres,330.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,San Roque,365.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Ta - Ta,347.0
Sep25,Cuidado personal,Champú Fructis Envase 350 ml.,Tienda Inglesa,350.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Devoto,457.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Devoto Express,480.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Disco,457.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",El Clon,425.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",El Dorado,469.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",FarmaGlobal,460.87
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Farmashop,484.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Macro,483.45
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Micro Macro,522.12
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Pigalle,469.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Red Expres,500.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Red Market,457.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",San Roque,419.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Ta - Ta,527.0
Sep25,Cuidado personal,"Champú Pantene, 400 ml.",Tienda Inglesa,493.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,El Dorado,233.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,FarmaGlobal,201.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,Frog,213.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,Red Expres,232.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,Red Market,207.0
Sep25,Cuidado personal,Champú Sedal Envase 350 ml.,Tienda Inglesa,211.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Devoto,159.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Devoto Express,278.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Disco,159.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,El Clon,165.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,El Dorado,159.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,FarmaGlobal,186.06
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Red Expres,174.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Red Market,169.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Ta - Ta,186.0
Sep25,Cuidado personal,Champú Suave Envase 930 ml.,Tienda Inglesa,223.0
Sep25,Cuidado personal,Cinta adhesiva Ready Plast 1 unidad,FarmaGlobal,66.93
Sep25,Cuidado personal,Cinta adhesiva Ready Plast 1 unidad,Farmashop,64.0
Sep25,Cuidado personal,Cinta adhesiva Ready Plast 1 unidad,San Roque,72.0
Sep25,Cuidado personal,Cinta adhesiva Ready Plast 1 unidad,Tienda Inglesa,74.0
Sep25,Cuidado personal,"Crema Facial Asepxia Emergencia Color Piel, 28 grs.",FarmaGlobal,351.71
Sep25,Cuidado personal,"Crema Facial Asepxia Emergencia Color Piel, 28 grs.",Red Expres,265.0
Sep25,Cuidado personal,"Crema Facial Asepxia Emergencia Color Piel, 28 grs.",Tienda Inglesa,370.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Devoto,45.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Devoto Express,47.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Disco,32.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,FarmaGlobal,69.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Farmashop,56.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Frog,53.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Pigalle,57.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Red Expres,58.5
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,San Roque,64.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Ta - Ta,73.0
Sep25,Cuidado personal,Curitas Ready Plast 8  us.,Tienda Inglesa,64.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Devoto,203.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Devoto Express,213.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Disco,203.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,El Clon,199.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,El Dorado,197.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,FarmaGlobal,199.65
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Farmashop,200.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Macro,172.01
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Micro Macro,178.89
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Pigalle,201.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Red Expres,199.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Red Market,172.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,San Roque,200.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Ta - Ta,200.0
Sep25,Cuidado personal,Desodorante en aerosol Axe Musk Envase 113 grs.,Tienda Inglesa,217.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Devoto,233.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Devoto Express,245.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Disco,233.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,El Clon,199.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,El Dorado,248.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,FarmaGlobal,243.3
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Farmashop,243.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Frog,242.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Kinko,265.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Macro,209.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Micro Macro,217.36
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Pigalle,242.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Red Expres,191.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Red Market,233.5
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,San Roque,245.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Ta - Ta,271.0
Sep25,Cuidado personal,Desodorante en aerosol Dove Original Envase 100 grs.,Tienda Inglesa,241.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Devoto,218.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Devoto Express,229.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Disco,218.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,El Clon,199.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,FarmaGlobal,224.82
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Farmashop,215.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Frog,186.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Macro,212.35
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Micro Macro,204.5
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Pigalle,215.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Red Expres,196.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Red Market,222.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,San Roque,189.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Ta - Ta,228.0
Sep25,Cuidado personal,Desodorante en aerosol Rexona Active Emotion Envase 105 grs.,Tienda Inglesa,233.0
Sep25,Cuidado personal,Gasa estéril 40 us.,Farmashop,90.0
Sep25,Cuidado personal,Gasa estéril 40 us.,Tienda Inglesa,83.0
Sep25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",El Dorado,99.9
Sep25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",FarmaGlobal,105.0
Sep25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",Farmashop,64.0
Sep25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",Macro,94.01
Sep25,Cuidado personal,"Jabón de tocador Ann Bow, 140 grs.",Micro Macro,101.53
